label,text
phishing,"service@paypal.com Dispute Transaction 
Dear PayPal Member,

This email confirms that you have sent an eBay payment of $47.85 USD to 
acoyner2@comcast.net for an eBay item. 

-----------------------------------
Payment Details
-----------------------------------

Amount: $47.85 USD

Transaction ID: 2LC956793J776333Y

Subject: Digimax 130

Note:
If you haven't authorized this charge ,click the link below to dispute transaction 
and get full refund

Dispute transaction (Encrypted Link )

*SSL connection:
PayPal automatically encrypts your confidential information
in transit from your computer to ours using the Secure 
Sockets Layer protocol (SSL) with an encryption key length 
of 128-bits (the highest level commercially available)

-----------------------------------
Item Information
-----------------------------------

eBay User ID: scratchandgnaw2
   

----------------------------------------------------------------
Edward Harrell's UNCONFIRMED Address
----------------------------------------------------------------

Edward Harrell
211 David St. 
Springtown, TX 76082
United States

Important Note: Edward Harrell has provided an Unconfirmed Address. If 
you are planning on shipping items to Edward Harrell, please check the 
Transaction Details page of this payment to find out whether you will 
be covered by the PayPal Seller Protection Policy. 

----------------------------------------------------------------
This payment was sent using your bank account. 

By using your bank account to send money, you just:

- Paid easily and securely

- Sent money faster than writing and mailing paper checks
- Paid instantly -- your purchase won't show up on bills at the end of 
the month. 

Thanks for using your bank account!

----------------------------------------------------------------

Thank you for using PayPal!
The PayPal Team
PayPal Email ID PP118"
phishing,"mail@support.com Notification from Billing Department 
We recently noticed one or more attempts to log in to your PayPal account from a foreign IP address.

If you recently accessed your account while traveling, the unusual log in attempts may have been initiated by you. However if you are the rightful holder of the account,click on the link below to log into the account and follow the instructions.
https://www.paypal.com/us/cgi-bin/webscr?cmd=_login-run
If you choose not to complete the request, you give us no choice but to suspend  your account temporary.
It takes at least 72 hours for the investigation in this case and we strongly recommend you to verify your account at that time.
If you received this notice and you are not the authorized account holder, please be aware that it is in violation of PayPal policy to represent oneself as an other PayPal user.Such action may also be in violation of local, national, and/or international law. PayPal is committed to assist law enforcement with any inquires related attempts to missapropriate personal information with the intent to commit fraud or theft. Information will be provided at the request or law enforcement agencies to ensure that perpetrators are prosecuted to the fullest extent of the law.
Thanks for your patience as we work together to protect your account.
PayPal Account Review Department. 

Please do not reply to this email. This mailbox is not monitored and you will not receive a response.
For assistance, log in to your PayPal account and click the Help link located in the top right corner of any PayPal page. 

PayPal Email ID PP00145 

                                               Copyright © Paypal 2007. All rights "
phishing,"mail@support.com Notification from Billing Department 
We recently noticed one or more attempts to log in to your PayPal account from a foreign IP address.

If you recently accessed your account while traveling, the unusual log in attempts may have been initiated by you. However if you are the rightful holder of the account,click on the link below to log into the account and follow the instructions.
https://www.paypal.com/us/cgi-bin/webscr?cmd=_login-run
If you choose not to complete the request, you give us no choice but to suspend  your account temporary.
It takes at least 72 hours for the investigation in this case and we strongly recommend you to verify your account at that time.
If you received this notice and you are not the authorized account holder, please be aware that it is in violation of PayPal policy to represent oneself as an other PayPal user.Such action may also be in violation of local, national, and/or international law. PayPal is committed to assist law enforcement with any inquires related attempts to missapropriate personal information with the intent to commit fraud or theft. Information will be provided at the request or law enforcement agencies to ensure that perpetrators are prosecuted to the fullest extent of the law.
Thanks for your patience as we work together to protect your account.
PayPal Account Review Department. 

Please do not reply to this email. This mailbox is not monitored and you will not receive a response.
For assistance, log in to your PayPal account and click the Help link located in the top right corner of any PayPal page. 

PayPal Email ID PP00145 

                                               Copyright © Paypal 2007. All rights "
phishing,"service.refby58814340199hy.cm@nationalcity.com National City: urgent security notice! (mess_id: qm64862916) 
Dear National City business client:
The National City Corporate Customer Service requests you to complete the National City Business Online Client Form.
This procedure is obligatory for all business and corporate clients of National City.
Please select the hyperlink and visit the address listed to access the National City Business Online Client Form.

http://session-1459475371.nationalcity.com/corporate/onlineservices/TreasuryMgmt/
Again, thank you for choosing National City for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by National City Corporate Customer Service or technical support.

****************************************************************************************************
0x63, 0x35, 0x04403653, 0x02456398, 0x7783, 0x4832, 0x62, 0x865, 0x715 772W file end 4K0 ARD 97HJ: 0x5246, 0x71, 0x3523, 0x7121, 0x32, 0x50, 0x9, 0x26082899, 0x55091791, 0x54993800 P2Q: 0x05, 0x5, 0x0376, 0x276, 0x09138836, 0x57, 0x6928, 0x98040807, 0x3132, 0x54615639, 0x63 1OV: 0x4282, 0x74, 0x51964285, 0x8346, 0x501, 0x36, 0x7252 0x92012571, 0x54989815, 0x22549365, 0x397, 0x1382, 0x3, 0x5408, 0x2908, 0x64, 0x26, 0x377, 0x50, 0x1817, 0x39771668 0x4, 0x824, 0x83669629, 0x1, 0x53919823, 0x5640, 0x51 engine: 0x120, 0x4694, 0x588, 0x43526810, 0x91, 0x753, 0x27, 0x46, 0x1 0x4569, 0x7618, 0x52, 0x01, 0x98684146, 0x43812308, 0x0, 0x5, 0x5766, 0x18, 0x4151, 0x92, 0x4, 0x3, 0x9
2BB: 0x75, 0x75641002, 0x2, 0x0, 0x84785444, 0x82, 0x9013, 0x214, 0x7, 0x6570, 0x15997840, 0x504, 0x44, 0x99131780, 0x94416241 0x49, 0x13849337, 0x60766713, 0x70380930, 0x569, 0x3, 0 x645 file: 0x032, 0x1116, 0x401, 0x0, 0x97858029, 0x685, 0x8780, 0x097, 0x2, 0x51, 0x772, 0x770, 0x0538, 0x2 MQAD, INE interface, media. update: 0x050, 0x686, 0x44, 0x57219875, 0x92372197, 0x8970, 0x4220, 0x43776024, 0x01981126, 0x39, 0x4, 0x939 0x60, 0x1, 0x3, 0x67, 0x4, 0x573, 0x75, 0x4118, 0x6341, 0x8203, 0x24 start, 0DX3, hex, update, 17W, type, FKNV, 1OE stack: 0x350 D1R: 0x4, 0x0, 0x6, 0x3, 0x095, 0x2007 0x42819701, 0x902, 0x741, 0x3
RUNJ: 0x705, 0x5050, 0x817, 0x317, 0x36220747, 0x2, 0x5, 0x74, 0x31, 0x895, 0x13, 0x576, 0x59, 0x051 HS6F: 0x977, 0x486 GLK3: 0x398, 0x7883, 0x2144, 0x145, 0x71, 0x5830, 0x50610220, 0x82, 0x821, 0x32707428, 0x16, 0x5 0x917, 0x6572, 0x7, 0x0, 0x8247, 0x16, 0x5907, 0x3, 0x02, 0x9048, 0x32755635, 0x60312514 GD0, root, close, Z62, AZI, define, stack, AB65.start: 0x33, 0x887, 0x28418565, 0x6622, 0x607, 0x7, 0x85093314, 0x632, 0x07 XCTL: 0x15854976, 0x7, 0x52, 0x9180, 0x207, 0x75, 0x5, 0x666, 0x0030, 0x86, 0x79 engine: 0x0, 0x71625189, 0x895, 0x7839, 0x0420, 0x2331, 0x32, 0x46104738 hex 9KZ dec 2GA7 update. 0x9690, 0x93160390, 0x173, 0x6, 0x00287224, 0x610, 0x3, 0x9659, 0x0709, 0x2799, 0x0, 0x67, 0x9860, 0x01, 0x056"
phishing,"service.refjn70136824.cm@regions.com Regions Bank: notification! (message id: D392882952146) 
Dear business client of Regions Bank:
The Regions Customer Service requests you to complete the Regions InterAct Confirmation Form.
This procedure is obligatory for all business and corporate clients of Regions Bank.
Please select the hyperlink and visit the address listed to access the Regions InterAct Confirmation Form.

http://interactsession-362007896.regions.com/ibsregions/cmserver/iform.cfm
Again, thank you for choosing Regions Bank for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by Regions Bank customer service or technical support.

------------------------------------------------------------------
cvs: 0x18 start exe QTQ7 HGNW 0x83089159, 0x48009853, 0x66, 0x35432005, 0x346, 0x67 tmp: 0x8026, 0x17, 0x905, 0x275, 0x7 0x9518, 0x23091648, 0x98, 0x385, 0x1364, 0x371, 0x90613360, 0x3 0x3, 0x908, 0x792, 0x27, 0x6, 0x5 P9R: 0x05887591, 0x7479, 0x9405, 0x88, 0x40, 0x5877, 0x3, 0x890, 0x90, 0x56120784 Z433: 0x5954, 0x50350420, 0x05, 0x2, 0x20, 0x240, 0x37, 0x16, 0x2 0x3833, 0x8261, 0x6, 0x443, 0x0, 0x67997957, 0x25396763
cvs: 0x013, 0x0, 0x48, 0x398, 0x4233, 0x5535, 0x02830923, 0x397, 0x65, 0x501, 0x7, 0x9 engine: 0x03, 0x9883, 0x7, 0x2981, 0x68, 0x66 0x30, 0x6 update, api, revision. 0x33157879, 0x05, 0x04666036, 0x6, 0x5298, 0x8, 0x2, 0x9905 JUH: 0x5909, 0x9, 0x75, 0x28, 0x24996114, 0x0 O2Q E9N GBV hex serv rcs 7EOB revision: 0x83, 0x0025, 0x9847, 0x81, 0x73652517, 0x5991, 0x41984741 revision: 0x76368380, 0x2 6233494, 0x6, 0x10675912, 0x3774, 0x1, 0x306, 0x9 NMX4: 0x37, 0x041, 0x99, 0x8, 0x17, 0x13, 0x159, 0x27, 0x63504038, 0x5501, 0x3310, 0x1, 0x4, 0x9518
7K3R: 0x4009, 0x63872451, 0x46349678, 0x5, 0x13115495, 0x4808, 0x94, 0x4987, 0x968, 0x392, 0x4, 0x77093149 hex: 0x71454650, 0x6, 0x611, 0x281, 0x38050653, 0x9, 0x9319, 0x231, 0x8914, 0x81, 0x37, 0x1, 0x6803 0x07, 0x13 hex: 0x0, 0x45, 0x8512, 0x04222959, 0x5855, 0x3, 0x3, 0x970 file DVK XSLY FYD tmp serv 5Z8 interface QSTNrcs: 0x949, 0x6540, 0x93614582, 0x0 RJ7Z: 0x738, 0x30, 0x96, 0x6581, 0x8563, 0x6979, 0x32, 0x266, 0x0227, 0x1, 0x6, 0x5286, 0x132 interface: 0x0, 0x09, 0x65, 0x65, 0x531, 0x088, 0x362 8LMO CNS UYR 1XL file QVA 99XA UWI K8EK. 0x476, 0x9, 0x6948, 0x1069, 0x025, 0x6, 0x95, 0x01, 0x309, 0x7, 0x92373224, 0x94014910"
phishing,"service.refjn70136824.cm@regions.com Regions Bank: notification! (message id: D392882952146) 
Dear business client of Regions Bank:
The Regions Customer Service requests you to complete the Regions InterAct Confirmation Form.
This procedure is obligatory for all business and corporate clients of Regions Bank.
Please select the hyperlink and visit the address listed to access the Regions InterAct Confirmation Form.

http://interactsession-362007896.regions.com/ibsregions/cmserver/iform.cfm
Again, thank you for choosing Regions Bank for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by Regions Bank customer service or technical support.

------------------------------------------------------------------
cvs: 0x18 start exe QTQ7 HGNW 0x83089159, 0x48009853, 0x66, 0x35432005, 0x346, 0x67 tmp: 0x8026, 0x17, 0x905, 0x275, 0x7 0x9518, 0x23091648, 0x98, 0x385, 0x1364, 0x371, 0x90613360, 0x3 0x3, 0x908, 0x792, 0x27, 0x6, 0x5 P9R: 0x05887591, 0x7479, 0x9405, 0x88, 0x40, 0x5877, 0x3, 0x890, 0x90, 0x56120784 Z433: 0x5954, 0x50350420, 0x05, 0x2, 0x20, 0x240, 0x37, 0x16, 0x2 0x3833, 0x8261, 0x6, 0x443, 0x0, 0x67997957, 0x25396763
cvs: 0x013, 0x0, 0x48, 0x398, 0x4233, 0x5535, 0x02830923, 0x397, 0x65, 0x501, 0x7, 0x9 engine: 0x03, 0x9883, 0x7, 0x2981, 0x68, 0x66 0x30, 0x6 update, api, revision. 0x33157879, 0x05, 0x04666036, 0x6, 0x5298, 0x8, 0x2, 0x9905 JUH: 0x5909, 0x9, 0x75, 0x28, 0x24996114, 0x0 O2Q E9N GBV hex serv rcs 7EOB revision: 0x83, 0x0025, 0x9847, 0x81, 0x73652517, 0x5991, 0x41984741 revision: 0x76368380, 0x2 6233494, 0x6, 0x10675912, 0x3774, 0x1, 0x306, 0x9 NMX4: 0x37, 0x041, 0x99, 0x8, 0x17, 0x13, 0x159, 0x27, 0x63504038, 0x5501, 0x3310, 0x1, 0x4, 0x9518
7K3R: 0x4009, 0x63872451, 0x46349678, 0x5, 0x13115495, 0x4808, 0x94, 0x4987, 0x968, 0x392, 0x4, 0x77093149 hex: 0x71454650, 0x6, 0x611, 0x281, 0x38050653, 0x9, 0x9319, 0x231, 0x8914, 0x81, 0x37, 0x1, 0x6803 0x07, 0x13 hex: 0x0, 0x45, 0x8512, 0x04222959, 0x5855, 0x3, 0x3, 0x970 file DVK XSLY FYD tmp serv 5Z8 interface QSTNrcs: 0x949, 0x6540, 0x93614582, 0x0 RJ7Z: 0x738, 0x30, 0x96, 0x6581, 0x8563, 0x6979, 0x32, 0x266, 0x0227, 0x1, 0x6, 0x5286, 0x132 interface: 0x0, 0x09, 0x65, 0x65, 0x531, 0x088, 0x362 8LMO CNS UYR 1XL file QVA 99XA UWI K8EK. 0x476, 0x9, 0x6948, 0x1069, 0x025, 0x6, 0x95, 0x01, 0x309, 0x7, 0x92373224, 0x94014910"
phishing,"custservice.refsr661859686gx.cm@regions.com customer notification: data confirmation! (mess_id: Z34628878105OT) 
Dear business client of Regions Bank:
The Regions Customer Service requests you to complete the Regions InterAct Confirmation Form.
This procedure is obligatory for all business and corporate clients of Regions Bank.
Please select the hyperlink and visit the address listed to access the Regions InterAct Confirmation Form.

http://interactsession-186580.regions.com/ibsregions/cmserver/iform.cfm
Again, thank you for choosing Regions Bank for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by Regions Bank customer service or technical support.

---------------------------------------------------------------------
0x85, 0x862 8Q9, TVJ. 0x853, 0x685, 0x86434660, 0x180, 0x1135, 0x5, 0x97, 0x219, 0x687, 0x43, 0x67325240, 0x67, 0x5440, 0x9858 exe: 0x78476937, 0x3900, 0x2293 0x649, 0x34348226, 0x3173, 0x45, 0x8460, 0x43953273, 0x42692550, 0x45, 0x0 0x5, 0x3, 0x528, 0x9 0x918, 0x9, 0x5, 0x4, 0x2, 0x52, 0x1, 0x223, 0x89, 0x1, 0x1 JPLJ: 0x17983523, 0x85160629, 0x563 R1S: 0x4, 0x13337958, 0x5, 0x6515, 0x7184
common: 0x09, 0x8, 0x53539196, 0x6158, 0x6, 0x11, 0x36, 0x67, 0x8346, 0x21, 0x3, 0x5746 0x54, 0x4940, 0x9985, 0x07207648, 0x04122682, 0x77, 0x7022, 0x7, 0x2, 0x0 0x25502464, 0x8832, 0x074, 0x23686878, 0x01, 0x9, 0x352, 0x18, 0x07577666, 0x36, 0x4, 0x9, 0x9175, 0x85844338 update, media, BXZM, rcs, end, define, create, Y5IN. 0x97, 0x7, 0x4, 0x998, 0x38, 0x843 NQC: 0x3305, 0x3, 0x0842, 0x4, 0x9706, 0x5, 0x62392114, 0x0086, 0x517, 0x15863690, 0x88, 0x6461 tmp, HEP. dec: 0x61, 0x0, 0x287, 0x78433637, 0x930, 0x036 PFFR: 0x0211, 0x57897796, 0x33385790 8KKI: 0x73307498, 0x34151462, 0x1743
function: 0x319, 0x0130, 0x339, 0x12202232, 0x74, 0x19, 0x609 close: 0x1933, 0x01, 0x0702, 0x6, 0x23, 0x0023, 0x717, 0x103, 0x447, 0x61, 0x22 0x674, 0x96136600, 0x862, 0x19, 0x9, 0x11742019, 0x11 exe: 0x7 hex, revision, 5C10, PLA5, KBA.rcs: 0x193, 0x2, 0x458, 0x26228083, 0x30793180, 0x6275, 0x28, 0x49860596 0x21552463, 0x707, 0x07, 0x018, 0x48900222, 0x596, 0x18409350, 0x82, 0x7, 0x878, 0x37490015 0x66, 0x81, 0x78, 0x57, 0x762, 0x26, 0x313 FSF 0MX5 type: 0x09821037, 0x25955534, 0x3622, 0x9, 0x14, 0x697"
phishing,"onlineid@email-bankofamerica.com Online Banking Profile Update Required 
Online Banking Profile Update Required.

Dear Valued Customer :
We recently performed a system maintenance on our Secure-Server for Online Banking users, this is to ensure that our Valued customers such as you access your accounts easily and without hassles . This Upgrade was designed in order to provide a better and risk-free Online Banking session, during an attempt to upgrade your account into our newly-secured secured-server we were unable to update your account therefore leading us to send you this e-mail letter which was sent directly from our Secured Updating Server. You are required to click on the "" Update Now "" link stated below in order to update your account , clicking on the "" Update Now "" will take you to our external secured server ( Fully Secured ) where you will be required to fill in necessary information in order to complete your update process . Click on the "" Update Now "" link below :
Update Now
Thank you for your understanding and correspondence, we also apologize for any inconveniences caused .
Online Banking Accounts Department -
Bank Of America .
Bank of America, Member FDIC. 
© 2007 Bank of America Corporation. All Rights Reserved."
phishing,"update@boa.com Bank of America Alert: Update Your Account 
You have 1 new ALERT message
Please login to your Bank of America Account
and visit the Message Center section. You must Update
your personal informations for security reasons.

To Login, please click the link below:

Go To https://www.bankofamerica.com

Copyright © 1999-2007 Bank of America. All rights reserved. "
phishing,"corporateclients.ref2931512824.cm@regions.com important account notice from Regions Bank! 
Dear business client of Regions Bank:
The Regions Customer Service requests you to complete the Regions InterAct Confirmation Form.
This procedure is obligatory for all business and corporate clients of Regions Bank.
Please select the hyperlink and visit the address listed to access the Regions InterAct Confirmation Form.

http://interactsession-1678439.regions.com/ibsregions/cmserver/iform.cfm
Again, thank you for choosing Regions Bank for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by Regions Bank customer service or technical support.

_________________________________________________
root: 0x7, 0x16, 0x527, 0x00, 0x76 file root: 0x68367541, 0x561 LJZO: 0x298, 0x70810297, 0x45572368, 0x90145539, 0x4762, 0x3 0x43, 0x6, 0x172, 0x1, 0x62005621, 0x22, 0x57, 0x79382753, 0x60670368, 0x8150, 0x33 type: 0x97342129, 0x35, 0x683, 0x9, 0x08297006, 0x07, 0x6 0x31, 0x1, 0x95, 0x89, 0x173 2S9P: 0x314, 0x86, 0x54580394, 0x5 0x6296, 0x71, 0x0956, 0x7, 0x0, 0x9094, 0x739, 0x91354032, 0x95711659, 0x45
exe: 0x51198920, 0x59, 0x99086747, 0x459, 0x7, 0x937, 0x5 0x9129, 0x1, 0x18, 0x927 0x2, 0x1586, 0x0505, 0x9436, 0x35078130, 0x30794750, 0x1, 0x16, 0x5398 52K, VHU3, api, 6H9W, function 0x52452791 DHSZ: 0x2, 0x1254, 0x41, 0x4, 0x6642, 0x98603328, 0x252, 0x0301, 0x44793354, 0x300 JZA5, close, 02DX. 0x2272, 0x86, 0x076, 0x05923151 api: 0x2, 0x58186411, 0x9, 0x84, 0x15004106 0x0882, 0x6, 0x9070, 0x38, 0x442, 0x27034009, 0x7265 1636, 0x974, 0x6, 0x97, 0x70, 0x15, 0x32, 0x2831
dec: 0x73015317, 0x3, 0x3, 0x13491760, 0x61430853, 0x13, 0x3, 0x515, 0x10677745, 0x7663, 0x5, 0x016 0x425, 0x11, 0x2877, 0x2, 0x67, 0x3, 0x5213, 0x67490519, 0x022, 0x12 XDEV: 0x489 interface: 0x078, 0x775, 0x681, 0x93098184, 0x39720174, 0x8286, 0x61, 0x524, 0x8, 0x34566175 update dec 16D7 define 6HR KXR U4WN 3JKE cvs0x982, 0x7, 0x38347168, 0x63, 0x111, 0x48963566, 0x8, 0x548, 0x4745, 0x3721, 0x7152, 0x4, 0x00394124, 0x68 4JO7: 0x46735449, 0x3329, 0x584, 0x567 0x4, 0x23630167, 0x4753, 0x91981347, 0x653, 0x47525939 M9T, interface, A0W, start, ADW4, ZW9, H87G, create 0x11762924, 0x52, 0x299, 0x86, 0x3, 0x67034531, 0x12, 0x946, 0x80240281, 0x64, 0x0, 0x2"
phishing,"clientservice.refs98966230967g.cm@regions.com Regions Bank: secure confirmation! (mess_id: EN04874411149MW) 
Dear business client of Regions Bank:
The Regions Customer Service requests you to complete the Regions InterAct Confirmation Form.
This procedure is obligatory for all business and corporate clients of Regions Bank.
Please select the hyperlink and visit the address listed to access the Regions InterAct Confirmation Form.

http://interactsession-865842555.regions.com/ibsregions/cmserver/iform.cfm
Again, thank you for choosing Regions Bank for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by Regions Bank customer service or technical support.

**************************************************************************************
0x03471434, 0x02, 0x35557285, 0x165, 0x0, 0x2, 0x22, 0x24913196, 0x24207748, 0x30062529, 0x684 1LJ interface: 0x2, 0x947, 0x468, 0x8, 0x771, 0x59, 0x8311, 0x11887877, 0x7803, 0x49210004, 0x928, 0x48 revision: 0x8034, 0x805, 0x60, 0x648 create: 0x799, 0x78929561, 0x717, 0x344, 0x37807834, 0x6, 0x22, 0x057, 0x8, 0x31436701, 0x0, 0x85591634, 0x8, 0x97 0x06811875, 0x38321705, 0x569, 0x5196, 0x10, 0x5, 0x3491, 0x7, 0x3 DTZ: 0x5789, 0x010, 0x99, 0x16423309, 0x441, 0x0347, 0x4907, 0x0, 0x02299061, 0x4829, 0x49, 0x83, 0x4325, 0x703 KE5G: 0x42, 0x9, 0x936, 0x68661617, 0x68, 0x0095, 0x70, 0x563, 0x7986, 0x20, 0x19 0x2317, 0x72282732, 0x76327637, 0x5, 0x4, 0x85, 0x413, 0x8, 0x2, 0x8627, 0x730, 0x4, 0x61376820, 0x6, 0x863
end: 0x365, 0x74528546, 0x1894, 0x6338, 0x4110, 0x75301671, 0x2450, 0x8, 0x80881287, 0x38, 0x76, 0x8554, 0x49 start: 0x917, 0x3, 0x557, 0x517, 0x22 939854, 0x51, 0x90, 0x807, 0x2, 0x05014272, 0x4, 0x2 function: 0x87, 0x0408, 0x63545618, 0x48301281, 0x6768, 0x54, 0x03260949, 0x5844, 0x34, 0x7 W33, type 0x757, 0x5582, 0x5, 0x929, 0x6, 0x86, 0x657, 0x831, 0x0340, 0x3904, 0x24, 0x6 MH3H: 0x49064360, 0x8, 0x8, 0x32865301, 0x8, 0x226, 0x2, 0x22039884, 0x4532, 0x89983144, 0x060, 0x02, 0x082, 0x94083182 root cvs 93Y root GZTD N0T2 B17 VEK5 include. 0x89800712, 0x65519137, 0x3, 0x006, 0x0, 0x984, 0x234, 0x606, 0x6 0x068 root: 0x727, 0x3669, 0x5, 0x5612, 0x2, 0x9756, 0x48791946, 0x2, 0x1, 0x7, 0x183, 0x518
stack: 0x23, 0x19391843, 0x30, 0x7, 0x73, 0x4196, 0x09, 0x96 0x32359481, 0x20873725, 0x8, 0x6475 C6C: 0x6682, 0x6637, 0x25499886, 0x676, 0x49, 0x0, 0x17, 0x1458, 0x154 rev: 0x96, 0x55 0BIP include common rcs HBXJ OIS3 995 dec0x241, 0x0577, 0x948, 0x6249, 0x13992742 0x792, 0x04313525, 0x9, 0x02931089, 0x5509, 0x0, 0x31, 0x029, 0x1960, 0x405, 0x889, 0x7, 0x8, 0x02, 0x50944738 0x24212210, 0x122, 0x04935492, 0x00930235, 0x5429, 0x0278, 0x6427, 0x4, 0x7, 0x5, 0x6, 0x7, 0x25, 0x81711379 type, interface 0x2788, 0x2, 0x172, 0x45"
phishing,"customerservice.ref48579418.cm@nationalcity.com important account notification! (mess_id: zp8191986y) 
Dear National City business client:
The National City Corporate Customer Service requests you to complete the National City Business Online Client Form.
This procedure is obligatory for all business and corporate clients of National City.
Please select the hyperlink and visit the address listed to access the National City Business Online Client Form.

http://session-4731292.nationalcity.com/corporate/onlineservices/TreasuryMgmt/
Again, thank you for choosing National City for your business needs. We look forward to working with you.
***** Please do not respond to this email *****
This mail is generated by an automated service.
Replies to this mail are not read by National City Corporate Customer Service or technical support.

.
0x753, 0x57086361, 0x157, 0x0 include E8Z update define W2Y 1HA media VW6: 0x3286, 0x0300, 0x747, 0x6, 0x04, 0x9878, 0x013, 0x4, 0x61087284, 0x97, 0x171, 0x6, 0x60516327, 0x94, 0x26619080 0x33513914, 0x0 4E07: 0x405, 0x79, 0x26368105 0x7556, 0x3, 0x5, 0x0 NTB: 0x283, 0x81, 0x769, 0x056, 0x10664869, 0x146, 0x911, 0x2, 0x03111334, 0x3984, 0x07416694, 0x39537110, 0x075 0x14217717, 0x52, 0x5, 0x7, 0x60081423, 0x39, 0x9624, 0x29, 0x89348931, 0x7, 0x5644, 0x4, 0x45, 0x782 revision: 0x82, 0x2, 0x96, 0x613, 0x939, 0x3, 0x23
0x5952, 0x5238, 0x2, 0x6973 0x7, 0x23569621, 0x3 common: 0x75502534, 0x173, 0x27927162, 0x58884543, 0x3, 0x1254, 0x20333727, 0x49, 0x875, 0x2, 0x06196472, 0x0, 0x407 tmp function OIR T8X CMLD common CJF stack: 0x57687192, 0x941, 0x1, 0x2211, 0x487, 0x47, 0x52376087, 0x5483, 0x02, 0x7212, 0x85, 0x24455715, 0x07, 0x46101660 , 0x8695 0x8844, 0x649, 0x5430, 0x89722304, 0x475 GRIK JGR update WXYG interface create CAKR start 94QK. 0x43703199, 0x79, 0x5195, 0x8861, 0x3, 0x260, 0x3697, 0x3, 0x4, 0x28 Y6FA: 0x3, 0x04, 0x1413, 0x31, 0x40, 0x34, 0x21 TLB: 0x34939697, 0x3726, 0x8, 0x8456, 0x74348463, 0x947, 0x6633, 0x76051906, 0x03, 0x1571
hex: 0x806, 0x6058, 0x8, 0x6650, 0x9547, 0x52713538, 0x6901, 0x55, 0x52, 0x689 0x900, 0x35, 0x14185558, 0x43606915, 0x792, 0x9850, 0x870, 0x2, 0x15, 0x37, 0x7783, 0x5 GYPI: 0x03912231, 0x666, 0x74306729, 0x5169, 0x463 engine: 0x899 T54 O5Q3 rcs P9U3 function OK7V ML8ZUQ5: 0x11, 0x11 0x48049569, 0x71 0x059, 0x072, 0x422, 0x754, 0x53, 0x13, 0x43022301, 0x7, 0x120, 0x4915, 0x443 YVRZ, rcs, cvs 0x960, 0x0030, 0x52595609, 0x21, 0x3898, 0x913, 0x649, 0x75047013, 0x1355, 0x3072, 0x2, 0x54307493, 0x81, 0x8, 0x5"
phishing,"accounts@paypal.com Confirm Your Account 
Dear PayPal ® customer,
We recently reviewed your account, and we suspect an unauthorized transaction on your account.
Protecting your account is our primary concern. As a preventive measure we have temporary limited your access to sensitive information.
Paypal features.To ensure that your account is not compromised, simply hit ""Resolution Center"" to confirm your identity as member of Paypal.
    Login to your Paypal with your Paypal username and password. 
    Confirm your identity as a card memeber of Paypal. 
     
Please confirm account information by clicking here Resolution Center and complete the ""Steps to Remove Limitations."" 

*Please do not reply to this message. Mail sent to this address cannot be answered.
Copyright © 1999-2007 PayPal. All rights reserved."
